variant,size,seed,layers,similarity,species,num_clusters,cluster_sizes
with_influencer,120,17,2,hybrid,blue,109,315;219;165;133;128;127;126;112;97;91;87;73;72;66;64;59;58;55;48;45;44;44;41;40;36;36;36;35;33;32;32;31;30;29;28;28;28;27;25;23;23;22;18;18;18;17;17;17;16;16;16;15;15;12;12;12;12;12;11;11;11;11;11;11;10;10;10;10;9;9;9;9;8;8;8;7;7;7;7;6;6;6;5;5;4;4;4;4;3;3;3;3;3;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1
with_influencer,120,17,3,hybrid,red,77,568;498;192;166;160;111;106;106;96;95;94;90;78;75;75;72;70;66;65;64;59;52;49;46;45;44;38;38;36;34;32;32;29;29;28;28;27;23;21;21;20;20;20;19;18;18;17;16;16;15;15;14;14;13;12;11;11;10;10;10;10;9;9;8;8;7;7;5;4;4;4;4;3;3;3;3;3
with_influencer,120,17,3,hybrid,green,86,810;253;232;231;190;183;162;115;115;96;94;86;76;72;67;62;59;53;47;47;47;46;43;41;38;38;35;34;29;27;26;25;23;22;21;19;18;17;14;14;13;13;13;11;11;11;11;10;10;10;10;10;10;10;9;9;9;9;9;9;8;7;7;6;6;6;6;5;4;4;4;4;3;3;3;3;3;3;2;2;2;2;1;1;1;1
with_influencer,120,17,3,hybrid,blue,96,266;172;171;171;135;118;107;97;92;81;80;77;76;73;70;67;58;57;54;48;42;42;41;41;40;40;37;37;36;35;35;35;34;34;33;31;30;29;29;25;24;22;21;20;19;19;18;17;17;16;16;15;15;13;13;12;11;11;11;10;10;10;10;9;9;8;8;8;8;8;7;7;7;6;6;6;5;5;5;4;4;3;2;2;2;2;2;2;2;1;1;1;1;1;1;1
with_influencer,120,22,1,hybrid,red,99,264;245;229;186;148;135;120;109;104;99;93;92;86;85;84;71;66;65;59;58;54;51;46;46;39;38;35;34;34;32;32;30;29;28;28;28;27;26;26;23;22;20;20;18;18;16;16;16;15;14;14;14;14;14;13;13;12;12;12;11;11;10;10;9;9;8;8;8;8;8;7;7;7;7;7;6;6;6;6;6;5;5;5;5;5;5;3;3;3;2;2;2;2;1;1;1;1;1;1
with_influencer,120,22,1,hybrid,green,71,440;439;285;250;168;167;163;144;133;132;131;112;104;97;83;73;70;68;67;65;55;50;45;41;38;36;36;35;30;30;27;25;18;18;15;15;15;14;13;13;12;12;10;10;10;10;9;9;8;8;8;6;6;6;5;5;4;3;3;2;2;2;2;2;2;2;1;1;1;1;1
with_influencer,120,22,1,hybrid,blue,85,437;379;255;203;143;111;109;104;104;103;96;95;93;79;75;69;68;67;58;58;55;54;52;52;50;43;42;41;37;34;34;30;30;29;27;26;26;25;20;20;19;17;16;15;14;14;14;13;12;12;11;9;9;9;9;8;8;7;7;7;7;6;6;5;5;5;5;4;4;4;4;4;4;3;3;2;2;2;2;1;1;1;1;1;1
without_influencer,120,22,3,hybrid,red,277,305;279;219;217;184;144;144;135;134;121;96;86;84;80;70;68;60;56;43;43;38;35;33;33;31;30;28;27;26;25;25;24;20;20;19;17;17;15;15;15;14;13;12;12;12;12;12;11;11;11;11;10;9;9;9;8;8;7;7;6;5;5;5;5;5;5;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
without_influencer,120,22,3,hybrid,green,265,783;407;397;255;210;189;161;155;126;95;85;76;73;64;57;48;37;33;30;30;29;23;23;23;22;17;17;14;13;13;13;12;11;11;11;9;9;9;9;9;8;8;8;8;7;7;6;6;5;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
without_influencer,120,22,3,hybrid,blue,297,533;320;229;159;147;112;102;99;95;95;88;76;75;75;69;67;59;57;50;48;46;43;41;40;40;39;34;32;32;29;27;24;24;24;23;20;17;16;15;15;14;14;13;12;12;12;12;11;11;11;10;8;8;8;8;8;7;7;7;7;6;6;6;6;6;6;6;5;5;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
without_influencer,120,22,2,hybrid,red,195,279;189;163;159;155;130;120;115;108;105;103;97;83;81;78;75;66;64;51;46;43;41;37;36;36;34;34;33;33;33;30;29;29;29;28;28;27;27;26;25;22;21;21;18;18;16;16;16;14;14;13;13;13;13;12;12;11;11;10;10;10;10;9;9;9;7;7;7;6;6;6;6;6;5;5;5;5;5;5;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
without_influencer,120,22,2,hybrid,green,188,933;354;307;265;213;197;169;112;110;89;88;83;72;66;62;62;54;43;40;36;34;33;32;22;22;22;19;19;18;16;16;16;15;15;15;15;13;12;12;10;10;9;8;7;7;6;6;6;6;5;5;5;4;4;4;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
without_influencer,120,22,2,hybrid,blue,187,451;361;265;239;147;122;113;96;93;88;81;76;72;72;71;63;59;56;56;54;54;52;48;47;46;40;38;37;36;33;32;32;30;24;24;22;22;21;18;17;15;15;15;14;14;14;13;13;13;12;12;11;11;11;10;10;10;9;9;8;8;8;7;6;5;5;5;5;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
with_influencer,120,22,2,hybrid,red,85,348;334;277;265;185;164;157;155;110;109;88;85;83;78;72;67;63;58;47;45;44;38;38;36;35;34;34;32;30;30;27;27;27;23;23;22;22;21;17;15;15;14;14;13;12;12;12;11;11;11;11;11;10;10;10;9;8;8;8;7;7;7;7;7;6;6;6;6;6;5;5;5;5;5;4;4;4;4;4;3;2;2;1;1;1
with_influencer,120,22,2,hybrid,green,73,422;310;270;227;196;184;165;144;133;115;104;98;93;86;85;77;75;63;62;58;56;53;51;43;42;41;40;36;35;35;34;32;31;29;26;25;24;22;20;19;18;18;17;14;12;11;11;11;11;9;8;8;7;7;7;6;6;5;4;4;4;4;4;4;4;4;4;3;2;2;1;1;1
with_influencer,120,22,2,hybrid,blue,87,355;291;178;170;156;143;141;118;114;106;91;86;86;84;81;78;73;67;67;65;63;61;59;57;50;49;46;42;38;35;35;33;31;28;27;26;23;22;22;22;21;21;20;19;18;17;17;17;15;11;10;10;9;9;8;8;7;7;7;7;7;7;6;6;6;6;5;5;4;4;4;4;4;4;4;3;3;3;2;2;2;2;2;1;1;1;1
with_influencer,120,22,3,hybrid,red,75,307;288;276;256;244;151;144;143;143;121;107;85;82;80;78;65;61;58;48;46;41;39;35;35;34;33;32;32;31;29;28;27;27;26;25;25;24;24;23;19;16;16;16;15;13;13;12;12;12;11;11;11;11;10;10;10;9;8;8;7;7;7;7;7;6;6;5;4;4;4;2;1;1;1;1
with_influencer,120,22,3,hybrid,green,66,454;387;337;270;233;217;188;182;140;123;106;91;84;77;77;70;60;55;52;50;49;46;39;39;37;36;35;35;32;21;21;17;15;13;13;12;12;11;11;11;10;10;9;9;9;9;8;8;8;6;6;5;5;5;5;4;4;4;3;3;2;1;1;1;1;1
with_influencer,120,22,3,hybrid,blue,80,382;261;213;183;167;140;128;124;123;121;110;103;101;96;88;69;67;66;65;61;53;52;49;49;46;41;41;40;37;34;33;30;29;28;27;27;26;24;21;19;19;18;18;16;16;15;14;14;13;13;12;12;12;10;9;9;8;8;7;6;6;6;6;6;6;6;6;5;5;5;3;3;3;3;2;2;2;2;2;1
without_influencer,120,605,2,hybrid,red,206,318;259;166;152;125;110;106;86;86;85;80;80;78;76;73;72;71;70;64;55;51;51;48;45;42;42;42;40;39;36;34;33;31;30;30;27;25;22;22;22;21;20;20;19;18;17;17;15;12;10;9;9;9;9;9;9;8;8;8;7;7;7;7;6;6;6;6;6;5;5;5;5;5;5;5;5;5;5;5;5;5;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
without_influencer,120,605,2,hybrid,green,195,882;300;188;181;165;133;95;74;72;66;65;62;62;61;58;52;48;47;38;38;37;36;35;34;33;32;28;26;25;24;24;24;21;19;19;19;18;17;16;15;12;12;12;11;11;11;11;10;9;9;9;9;8;8;8;8;8;7;7;7;7;7;7;6;6;6;6;6;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
without_influencer,120,605,2,hybrid,blue,197,394;357;276;257;242;196;189;118;116;116;115;95;92;89;86;85;84;78;57;56;41;41;39;29;29;28;28;27;25;21;21;20;20;19;19;18;16;15;15;14;14;14;14;12;12;12;12;12;12;11;11;10;9;9;9;8;8;8;7;7;7;7;7;7;6;6;5;5;5;5;5;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
without_influencer,120,605,1,hybrid,red,113,466;431;168;146;122;118;112;101;100;91;87;84;82;81;71;69;68;67;65;56;53;49;48;43;37;34;34;33;33;29;27;27;25;24;24;24;23;22;21;19;18;18;17;17;16;15;15;14;14;14;13;12;12;11;10;10;10;9;8;8;7;7;7;7;7;6;6;6;6;5;5;5;5;5;4;4;4;4;4;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
without_influencer,120,605,1,hybrid,green,103,712;393;249;137;127;122;120;108;94;86;82;80;73;59;58;57;53;51;47;43;43;41;40;38;37;36;34;33;31;30;30;27;23;22;20;19;19;19;19;18;17;17;16;16;15;15;14;13;12;12;12;12;11;11;11;10;10;10;9;9;9;9;8;7;7;6;6;6;6;5;5;5;5;4;4;4;4;4;4;4;3;3;3;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1
without_influencer,120,605,1,hybrid,blue,121,356;265;220;203;184;177;159;128;122;120;119;119;92;76;65;63;63;62;51;45;45;44;43;41;41;39;39;34;33;32;31;31;30;29;28;27;23;23;21;20;20;19;18;17;17;16;16;16;14;14;12;11;11;10;10;10;9;8;8;8;8;8;8;8;7;7;6;6;6;6;6;6;6;6;5;5;5;5;5;5;4;4;4;4;4;4;4;3;3;3;3;3;3;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
without_influencer,120,605,3,hybrid,red,288,305;237;198;184;150;147;102;91;90;83;77;70;68;67;67;66;63;58;55;53;49;44;42;36;35;35;34;33;33;30;29;27;27;26;25;24;24;24;20;19;17;15;15;14;14;13;11;11;11;10;10;9;9;9;9;8;8;8;8;8;7;6;6;6;6;6;5;5;5;5;5;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
without_influencer,120,605,3,hybrid,green,283,767;221;208;185;171;156;129;116;79;67;64;62;56;54;52;49;48;41;33;33;32;32;31;31;30;29;28;27;27;26;23;22;22;22;20;20;19;19;18;18;18;17;16;16;15;14;14;14;13;12;12;11;10;10;9;9;8;8;8;8;7;6;6;6;6;6;6;6;5;5;5;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
without_influencer,120,605,3,hybrid,blue,245,799;714;281;256;184;137;123;114;109;101;100;94;72;68;67;57;45;43;36;32;26;24;22;19;17;17;16;14;12;12;12;11;11;10;10;9;9;9;9;9;8;8;8;7;7;6;6;6;6;5;5;5;5;5;5;5;4;4;4;4;4;4;4;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
with_influencer,120,605,1,hybrid,red,89,410;295;255;198;151;150;142;140;133;121;90;84;76;70;69;59;58;57;52;49;49;46;43;40;39;38;38;38;37;35;32;31;29;25;25;24;23;23;22;18;18;17;17;17;16;14;13;12;12;12;11;11;10;10;10;9;9;9;8;8;8;7;7;7;7;6;6;6;6;6;6;5;5;5;5;5;5;4;4;4;4;4;3;2;2;1;1;1;1
with_influencer,120,605,1,hybrid,green,96,912;368;209;175;146;122;87;74;73;63;62;58;55;54;51;50;50;49;45;44;42;40;33;33;31;31;31;29;29;28;26;26;25;24;24;22;21;20;20;18;16;15;15;15;15;15;15;14;14;13;13;13;13;12;11;11;11;10;10;10;9;8;7;7;7;7;6;6;6;6;6;6;5;5;5;5;4;4;4;4;4;3;3;3;3;3;2;2;1;1;1;1;1;1;1;1
with_influencer,120,605,1,hybrid,blue,89,378;324;287;241;195;190;173;155;118;115;112;88;66;61;61;56;54;51;51;48;43;40;40;39;36;36;32;29;29;28;28;27;25;25;24;23;23;23;19;19;18;17;17;16;16;15;15;14;12;11;10;10;10;10;9;8;8;8;7;7;7;7;7;7;7;7;6;6;6;6;6;6;5;5;5;4;4;4;3;3;3;3;2;2;2;1;1;1;1
without_influencer,120,70,1,hybrid,red,104,446;223;206;188;185;184;181;151;148;134;109;103;95;91;70;68;66;55;53;45;44;42;40;39;35;34;33;32;30;30;26;25;24;24;24;23;22;21;20;19;19;17;17;16;16;14;12;12;10;10;10;10;10;9;9;9;8;8;8;8;8;7;7;7;7;7;7;7;6;6;6;6;6;6;6;6;4;4;4;4;3;3;3;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1
without_influencer,120,70,1,hybrid,green,101,412;318;266;202;202;155;124;123;110;86;84;83;79;66;59;57;52;51;51;46;46;45;41;40;40;39;34;34;33;31;30;30;29;27;27;26;26;26;25;23;23;22;22;20;18;18;17;16;16;15;15;14;13;13;12;12;12;11;11;9;9;8;7;7;6;6;6;5;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1
without_influencer,120,70,1,hybrid,blue,105,293;291;241;239;211;208;174;141;122;121;115;93;88;88;80;71;62;56;54;54;44;41;40;39;37;34;34;33;27;25;24;23;23;22;20;19;19;18;17;17;16;16;15;14;13;13;13;12;12;11;11;11;11;10;10;10;10;10;9;8;8;8;7;6;6;6;6;6;6;6;5;4;4;4;4;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1
with_influencer,120,605,2,hybrid,red,85,567;367;283;210;171;132;111;108;105;99;99;84;83;74;62;59;57;56;56;55;55;55;44;41;38;36;31;30;28;27;25;22;22;20;20;19;19;18;18;15;15;14;13;12;11;11;11;10;10;10;10;10;9;9;8;8;8;8;8;7;6;6;6;6;6;5;5;5;5;5;4;4;4;3;3;3;3;3;3;2;2;2;1;1;1
with_influencer,120,605,2,hybrid,green,95,596;313;177;163;150;135;133;96;93;70;69;68;67;66;61;58;58;57;56;54;47;46;46;42;41;40;35;32;29;26;25;24;23;21;20;19;19;18;18;17;17;16;16;16;15;14;14;14;13;13;13;12;12;12;12;11;10;10;10;9;9;8;8;8;8;8;8;8;7;7;7;7;6;6;6;6;5;5;5;5;4;4;4;4;4;4;4;4;3;2;1;1;1;1;1
with_influencer,120,605,2,hybrid,blue,89,344;307;286;257;206;177;175;164;127;126;114;111;95;94;89;77;67;66;58;57;55;52;48;42;39;39;33;31;29;26;25;25;24;24;22;22;20;19;18;18;16;15;14;12;11;11;10;10;9;9;9;9;8;8;8;8;8;7;7;6;6;6;6;5;5;5;5;5;4;4;4;4;4;3;3;2;2;2;2;2;2;2;1;1;1;1;1;1;1
baseline,140,11,1,cosine,red,494,348;300;287;263;234;171;169;150;146;141;135;123;118;91;90;89;88;83;79;74;72;72;60;58;57;56;53;49;47;43;40;38;38;34;33;32;30;29;28;26;26;25;22;21;19;19;19;18;18;17;17;14;12;11;9;9;8;8;8;7;7;7;6;6;6;5;5;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
baseline,140,11,1,cosine,green,506,405;310;299;271;242;192;186;150;127;120;115;112;108;108;94;81;77;76;64;59;58;56;55;54;51;50;44;43;36;36;36;34;33;30;30;26;25;25;24;24;24;24;23;22;21;20;19;18;17;14;14;14;14;12;12;11;11;10;9;9;9;8;8;8;7;7;7;7;7;7;7;7;7;7;6;6;6;6;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
