variant,size,layers,step,moves_n,moves_mean,moves_std,moves_median,moves_min,moves_max,moves_ci95,tau_n,tau_mean,tau_std,tau_median,tau_min,tau_max,tau_ci95,entropy_n,entropy_mean,entropy_std,entropy_median,entropy_min,entropy_max,entropy_ci95,gini_n,gini_mean,gini_std,gini_median,gini_min,gini_max,gini_ci95,drift_n,drift_mean,drift_std,drift_median,drift_min,drift_max,drift_ci95
with_influencer,140,3,7,7,82.85714285714286,10.792413561210044,83.0,68,101,7.995131852154367,7,0.6427750000000001,0.0028641587479281486,0.643392,0.637263,0.646198,0.0021217984934798445,7,0.36770185714285714,0.009716678503627514,0.366837,0.358032,0.387196,0.007198216169246373,7,0.169949,0.004426710818052912,0.16987,0.165788,0.178893,0.0032793532661588433,7,0.047048714285714284,0.0008930910207971942,0.047495,0.045429,0.047889,0.0006616110869687733
with_influencer,140,3,8,7,76.71428571428571,13.1239512052619,71.0,65,102,9.722359110147428,7,0.6507185714285715,0.0028124456650835826,0.651108,0.64546,0.654534,0.0020834889055939953,7,0.3479131428571428,0.009931908618665584,0.34609,0.336176,0.367633,0.007357660869778293,7,0.16102357142857143,0.004510292594246439,0.160534,0.155936,0.170062,0.00334127151246348,7,0.04005285714285715,0.000994537317645987,0.040069,0.038729,0.041854,0.0007367635553780696
with_influencer,140,3,9,7,62.57142857142857,5.159365040297848,62.0,56,70,3.822111109496077,7,0.6574764285714286,0.002920849183436379,0.657874,0.652183,0.661719,0.00216379535581965,7,0.3320281428571428,0.010213009749474289,0.329042,0.320473,0.352147,0.007565903501684376,7,0.15385385714285715,0.004646372758348583,0.15238,0.148754,0.163107,0.003442081108786758,7,0.03475057142857143,0.0008410304903594658,0.034892,0.033498,0.035709,0.0006230441063038787
with_influencer,140,3,10,7,59.714285714285715,8.901578244226988,60.0,48,72,6.594381446858126,7,0.6630942857142857,0.0030649025386508782,0.663412,0.657732,0.667534,0.002270511574777802,7,0.3180314285714286,0.009928422446980924,0.314508,0.30522,0.336415,0.0073550782776528,7,0.14750214285714286,0.004518501906184226,0.145756,0.141872,0.156002,0.0033473530558537352,7,0.03113728571428571,0.0012925037349121686,0.031002,0.0295,0.032969,0.0009575001663359296
with_influencer,140,3,11,7,57.142857142857146,13.801311186847085,59.0,37,80,10.2241544067631,7,0.6679312857142857,0.0032763817296058957,0.668591,0.66244,0.672834,0.002427177551862801,7,0.3048821428571428,0.011036380013823538,0.302364,0.290932,0.325304,0.008175864729474586,7,0.14147428571428572,0.0050357986031441485,0.140278,0.135205,0.150855,0.0037305718118272406,7,0.028903,0.0019841922789891092,0.028127,0.026553,0.031899,0.0014699102105911086
with_influencer,140,3,12,7,56.142857142857146,10.636863125135019,58.0,39,71,7.879898476503361,7,0.6723185714285714,0.0036186539789053412,0.672843,0.666513,0.67785,0.0026807363825138097,7,0.2920012857142857,0.011119338240415291,0.290967,0.277639,0.311823,0.008237321043769829,7,0.13558185714285714,0.005048792411015113,0.135102,0.129102,0.14463,0.0037401977594061346,7,0.027700285714285712,0.0018318050946435063,0.027312,0.025637,0.030449,0.0013570202046149984
without_influencer,20,1,1,7,62.0,6.831300510639732,64.0,50,71,5.060698239044357,7,0.16170071428571428,0.009686207921821727,0.162015,0.149976,0.177038,0.007175643246353133,7,1.012211142857143,0.07120879090025466,1.017098,0.922089,1.142515,0.05275221052742844,7,0.4472892857142857,0.02991769035601004,0.446623,0.408449,0.501012,0.022163335175362637,7,0.2980092857142857,0.013303640651018384,0.295792,0.281433,0.318085,0.00985547491442194
without_influencer,20,1,2,7,14.285714285714286,4.386125310350269,16.0,6,20,3.249287101298785,7,0.33214457142857146,0.01594346775179043,0.332216,0.308254,0.36042,0.011811086198020352,7,0.8392604285714286,0.10928502385788753,0.839447,0.721052,1.058365,0.08095947864248468,7,0.37494957142857144,0.04662795751069362,0.373132,0.327743,0.468577,0.03454247432053085,7,0.20760557142857142,0.006951342312991141,0.204759,0.200177,0.218145,0.00514962645071142
without_influencer,20,1,3,7,1.7142857142857142,1.1126972805283737,2.0,0,3,0.8242976808572657,7,0.44979600000000003,0.015266137385293851,0.452603,0.423113,0.472855,0.011309312840569345,7,0.7103520000000001,0.11067108024381676,0.716491,0.586659,0.929815,0.08198628358256355,7,0.32106671428571426,0.04727510002003975,0.324174,0.26663,0.41395,0.035021884200444345,7,0.14449585714285715,0.00441590864294735,0.146933,0.136376,0.148482,0.003271350902853439
without_influencer,20,1,4,7,0.0,0.0,0.0,0,0,0.0,7,0.5196987142857143,0.01271512587058274,0.522653,0.495221,0.529553,0.009419497063884752,7,0.6393201428571429,0.11108776368623831,0.62714,0.524697,0.866032,0.08229496699650755,7,0.291138,0.04762320688137946,0.285588,0.239268,0.387072,0.035279765372182775,7,0.110233,0.0035468941343096225,0.111627,0.104447,0.115394,0.002627575945695957
without_influencer,20,1,5,7,0.0,0.0,0.0,0,0,0.0,7,0.5611581428571428,0.011317861244195246,0.566424,0.541056,0.573765,0.008384388943077482,7,0.6041518571428571,0.10648492483669314,0.585589,0.498314,0.817311,0.0788851362586827,7,0.276418,0.044740804824380774,0.270413,0.228219,0.364468,0.0331444520462133,7,0.08665642857142856,0.0028854403971862405,0.085814,0.083158,0.091846,0.0021375641598791826
without_influencer,20,1,6,7,0.14285714285714285,0.37796447300922725,0.0,0,1,0.28,7,0.5894061428571428,0.009945817704418474,0.591104,0.571918,0.598537,0.007367964864700878,7,0.5735174285714286,0.11003100212342758,0.561095,0.470398,0.799355,0.08151210707522656,7,0.26295842857142854,0.04575379353619086,0.258198,0.216548,0.355441,0.03389488458567556,7,0.06668842857142857,0.002272141270339712,0.067263,0.063326,0.070145,0.0016832258085790726
without_influencer,20,1,7,7,0.14285714285714285,0.37796447300922725,0.0,0,1,0.28,7,0.6081167142857142,0.010463547880049813,0.611529,0.589221,0.618922,0.007751504746168098,7,0.5441805714285713,0.10279835616366818,0.504507,0.438307,0.749141,0.07615408796668674,7,0.24984657142857142,0.04379025984872716,0.232213,0.201161,0.335352,0.032440278473856124,7,0.054906,0.0029518065654781664,0.054579,0.051399,0.059748,0.002186728905374419
without_influencer,20,1,8,7,0.0,0.0,0.0,0,0,0.0,7,0.621297,0.010898594190689621,0.625543,0.602665,0.632506,0.008073791563257835,7,0.5180948571428571,0.10243283119102743,0.483845,0.396603,0.711159,0.07588330327752126,7,0.2384302857142857,0.04418800851933431,0.222712,0.182987,0.319396,0.032734934812541375,7,0.04497871428571428,0.002006619438615247,0.044597,0.042558,0.048546,0.001486524482946715
without_influencer,20,1,9,7,0.0,0.0,0.0,0,0,0.0,7,0.6316069999999999,0.010565452285633561,0.634825,0.614074,0.642847,0.007826996586277519,7,0.4907687142857143,0.08417683696186715,0.462705,0.38256,0.633332,0.06235907349087647,7,0.22707314285714286,0.03673479766936961,0.215036,0.17773,0.287427,0.027213518946719594,7,0.037052428571428576,0.003015592747545269,0.036978,0.033343,0.041875,0.0022339823703273337
without_influencer,20,1,10,7,0.0,0.0,0.0,0,0,0.0,7,0.6395365714285715,0.010612974211739491,0.643224,0.621594,0.650137,0.007862201321801262,7,0.4819115714285714,0.08077362851586554,0.456343,0.383339,0.615956,0.059837941392682725,7,0.22347457142857144,0.03516788770008393,0.213331,0.178196,0.278764,0.026052735797163412,7,0.03053042857142857,0.0018256161386540932,0.030757,0.026926,0.032676,0.0013524353618565284
without_influencer,20,1,11,7,0.0,0.0,0.0,0,0,0.0,7,0.6459085714285714,0.009796294143827064,0.649291,0.629154,0.656356,0.007257196260889376,7,0.4659845714285714,0.0804783130639494,0.43557,0.371317,0.593214,0.059619168644338985,7,0.216693,0.03582186770675142,0.204532,0.172633,0.27112,0.02653721096597757,7,0.026223714285714288,0.0020406305981473566,0.025533,0.02373,0.028596,0.0015117203025251282
without_influencer,20,1,12,7,0.0,0.0,0.0,0,0,0.0,7,0.6513388571428571,0.009618094465269976,0.655241,0.634745,0.660765,0.007125184091600718,7,0.4579148571428571,0.07935739378581048,0.421801,0.370407,0.585133,0.058788780022413584,7,0.21332928571428572,0.03553289741312167,0.198279,0.17258,0.268139,0.026323138776673267,7,0.02292457142857143,0.002177600503393805,0.022606,0.019799,0.025827,0.0016131890283121399
without_influencer,20,1,13,7,0.0,0.0,0.0,0,0,0.0,7,0.6553875714285714,0.009427562107231878,0.658814,0.638823,0.665238,0.006984035745498436,7,0.45228542857142856,0.08006435467559236,0.416778,0.359389,0.578209,0.05931250397869688,7,0.21056214285714286,0.0362253576215546,0.194957,0.166616,0.265461,0.02683612047788329,7,0.01945785714285714,0.003461683329854203,0.018124,0.015315,0.025947,0.002564450898366614
without_influencer,20,1,14,7,0.0,0.0,0.0,0,0,0.0,7,0.6584155714285714,0.008624276237403776,0.660471,0.64434,0.668871,0.0063889532453863885,7,0.4467565714285714,0.07937970297008579,0.416853,0.356349,0.568356,0.058805306897406234,7,0.2077817142857143,0.03633880708331102,0.194967,0.164341,0.261783,0.026920165015294144,7,0.017152285714285714,0.0009469457418961435,0.016832,0.015983,0.018678,0.0007015072226760508
without_influencer,20,1,15,7,0.0,0.0,0.0,0,0,0.0,7,0.6613005714285715,0.008300220837566962,0.663164,0.648445,0.671841,0.006148889645673161,7,0.43959514285714285,0.08250070692915015,0.410114,0.342442,0.565374,0.06111737898603527,7,0.20446242857142854,0.037644738644584154,0.191233,0.158597,0.259898,0.02788761265460587,7,0.015985,0.002564686985449361,0.016346,0.012328,0.020411,0.001899946707182423
without_influencer,20,1,16,7,0.14285714285714285,0.37796447300922725,0.0,0,1,0.2800000000000001,7,0.6635224285714286,0.007917634513269359,0.665194,0.651294,0.673493,0.005865465730323531,7,0.43217099999999997,0.07684222591778561,0.40462,0.3393,0.533977,0.05692551759078877,7,0.20137814285714284,0.03567698701510807,0.188922,0.156959,0.247822,0.026429881847615837,7,0.014822428571428571,0.0022993431567256226,0.014045,0.012486,0.01882,0.0017033772480183787
without_influencer,20,2,1,7,8.0,1.914854215512676,8.0,6,12,1.4185438543332618,7,0.3755974285714286,0.009376100928373569,0.374195,0.363245,0.391782,0.006945912770697123,7,1.135957,0.06253867232894111,1.118073,1.056652,1.214753,0.046329296805829756,7,0.49617485714285714,0.02406144070519309,0.49204,0.46663,0.524865,0.01782496472172292,7,0.293247,0.008570174618991117,0.295303,0.277253,0.301798,0.006348874205589517
without_influencer,20,2,2,7,1.7142857142857142,1.1126972805283735,2.0,0,3,0.8242976808572656,7,0.514663,0.005912876119114963,0.515497,0.50691,0.523295,0.004380319928407057,7,0.983333,0.07682289387936385,0.988755,0.869127,1.100569,0.05691119621630878,7,0.4356698571428571,0.032131698064002005,0.441065,0.386746,0.482058,0.02380349503827817,7,0.1984561428571429,0.005926253269100455,0.197077,0.190348,0.205743,0.004390229859798535
without_influencer,20,2,3,7,0.2857142857142857,0.7559289460184545,0.0,0,2,0.56,7,0.5750111428571428,0.003979340708734369,0.573288,0.569861,0.581667,0.002947936851245873,7,0.8412338571428571,0.08059129155690162,0.839065,0.705459,0.971441,0.059702864283177136,7,0.3759584285714285,0.034934372819412626,0.378438,0.317896,0.430794,0.025879745552690427,7,0.13586,0.004137927339461945,0.135483,0.1315,0.144367,0.0030654194713720094
without_influencer,20,2,4,7,0.0,0.0,0.0,0,0,0.0,7,0.611176,0.005429820254851911,0.609813,0.605636,0.620722,0.004022467136273464,7,0.7705052857142858,0.06857486471906522,0.770964,0.66143,0.875652,0.05080097070623223,7,0.34567971428571426,0.03046357019301516,0.347796,0.298004,0.391476,0.02256772861780585,7,0.09730014285714285,0.003022927743571972,0.096808,0.093015,0.102325,0.00223941621142654
without_influencer,20,2,5,7,0.0,0.0,0.0,0,0,0.0,7,0.6309672857142857,0.005152877083542264,0.629129,0.625746,0.640971,0.0038173047638702527,7,0.7234487142857143,0.06796834774538878,0.724255,0.620408,0.838954,0.05035165664431178,7,0.325659,0.030058390503595957,0.329874,0.280394,0.375514,0.02226756730334652,7,0.0693032857142857,0.003485982631161818,0.069481,0.063295,0.072805,0.0025824520726885365
without_influencer,20,2,6,7,0.0,0.0,0.0,0,0,0.0,7,0.643105,0.006004321360486932,0.641345,0.638109,0.65423,0.004448063511237199,7,0.6907952857142857,0.07316191331950953,0.680703,0.592492,0.8146,0.054199103863824157,7,0.31177514285714286,0.032505275932934174,0.311196,0.267996,0.365732,0.02408024539650153,7,0.05485171428571429,0.0037159260718465027,0.052484,0.051507,0.060371,0.0027527965573939535
without_influencer,20,2,7,7,0.0,0.0,0.0,0,0,0.0,7,0.650999,0.006080033388066255,0.649278,0.645218,0.661443,0.004504151766181949,7,0.6728162857142858,0.07149151673150758,0.656661,0.575921,0.785463,0.05296165675426704,7,0.30434157142857143,0.03186489962773637,0.300534,0.261243,0.35394,0.02360584799076703,7,0.041237,0.005478091455972599,0.041151,0.033862,0.048623,0.004058226942495945
without_influencer,20,2,8,7,0.0,0.0,0.0,0,0,0.0,7,0.6567921428571429,0.0064532224877335825,0.655848,0.649382,0.66699,0.004780614120103529,7,0.6568448571428572,0.07648939483228717,0.64828,0.559536,0.779835,0.056664136664817046,7,0.29746885714285715,0.03407100541236675,0.295337,0.254596,0.351871,0.02524015402693626,7,0.03302585714285714,0.0049869924947664734,0.032142,0.025832,0.04095,0.0036944157407633486
without_influencer,20,2,9,7,0.0,0.0,0.0,0,0,0.0,7,0.6609008571428571,0.00671324753574538,0.661137,0.652404,0.670185,0.004973243371375803,7,0.6484755714285715,0.0726530576412242,0.651171,0.554681,0.768865,0.05382213830199367,7,0.2936762857142857,0.03272616014604771,0.296743,0.252185,0.347508,0.024243878711504335,7,0.024793857142857142,0.003706644053973506,0.024379,0.01911,0.030292,0.002745920342326048
without_influencer,20,2,10,7,0.14285714285714285,0.37796447300922725,0.0,0,1,0.28,7,0.6637957142857143,0.006993468064660707,0.665529,0.654099,0.67264,0.0051808336442700055,7,0.638733,0.07292719999195547,0.643917,0.539999,0.758316,0.054025225797476,7,0.2893441428571428,0.032889637204995006,0.292973,0.246115,0.342728,0.024364984211555182,7,0.020943714285714284,0.0038946235896119537,0.021338,0.015342,0.027056,0.0028851775311292947
without_influencer,20,2,11,7,0.0,0.0,0.0,0,0,0.0,7,0.6662535714285714,0.007152261084373773,0.669058,0.655315,0.674128,0.005298469159496292,7,0.6261034285714285,0.07699227609281582,0.631448,0.529122,0.752645,0.05703667631603604,7,0.2838315714285714,0.034555311554362325,0.28788,0.240472,0.339329,0.02559893303777587,7,0.017696714285714284,0.004851526828888879,0.015292,0.012818,0.025222,0.003594061371095379
without_influencer,20,2,12,7,0.0,0.0,0.0,0,0,0.0,7,0.6680662857142857,0.007191853023022835,0.671959,0.657655,0.675521,0.005327799278100995,7,0.6172974285714286,0.07378764361295448,0.629821,0.522413,0.739649,0.054662651352215486,7,0.279998,0.03299056445409809,0.286736,0.236762,0.333166,0.024439752164013447,7,0.014848857142857145,0.0027898059328306593,0.014349,0.011913,0.018681,0.002066717157232697
without_influencer,20,2,13,7,0.0,0.0,0.0,0,0,0.0,7,0.6696417142857143,0.007260107292923581,0.673759,0.659411,0.67681,0.005378362748842198,7,0.61304,0.07185389267116984,0.629821,0.520453,0.735677,0.05323010860715577,7,0.27841985714285716,0.03242349101309406,0.285266,0.235596,0.33181,0.024019658280011673,7,0.013321857142857144,0.0025070137899216157,0.012591,0.010146,0.016666,0.0018572218060317943
without_influencer,20,2,14,7,0.0,0.0,0.0,0,0,0.0,7,0.6710547142857143,0.006988455449627503,0.674717,0.661358,0.677655,0.005177120247087176,7,0.6075808571428573,0.06750259759305208,0.625597,0.520453,0.719581,0.05000662410298326,7,0.27609685714285714,0.030696379359942818,0.282304,0.235596,0.325527,0.022740196062221333,7,0.01094757142857143,0.001694042586747537,0.01099,0.008869,0.01365,0.001254964310568233
without_influencer,20,2,15,7,0.0,0.0,0.0,0,0,0.0,7,0.6720977142857143,0.006787661863368593,0.675258,0.663195,0.678716,0.005028370276739779,7,0.6029387142857142,0.06959858360319862,0.625301,0.504008,0.712913,0.051559352268592346,7,0.2741802857142857,0.03131505595138057,0.283335,0.22996,0.323064,0.02319851809503932,7,0.010130142857142857,0.0025864504266511295,0.009603,0.007385,0.013466,0.0019160692900484226
without_influencer,20,2,16,7,0.0,0.0,0.0,0,0,0.0,7,0.6732848571428571,0.007158120550083219,0.676792,0.663372,0.679723,0.005302809912439504,7,0.5993712857142857,0.0724236846473912,0.617946,0.496486,0.713184,0.05365221641022982,7,0.2725784285714286,0.0324159341520861,0.281175,0.226926,0.322998,0.024014060079034255,7,0.008476142857142857,0.002464532371368615,0.00906,0.004447,0.011863,0.0018257511307586984
without_influencer,20,3,1,7,3.142857142857143,2.2677868380553634,3.0,0,7,1.6799999999999997,7,0.4973208571428572,0.004650869539794732,0.497385,0.491105,0.504401,0.003445412371100641,7,1.1240102857142857,0.04552206336021501,1.137906,1.059221,1.196537,0.03372321646894317,7,0.49075814285714287,0.018769203068045387,0.497161,0.462184,0.518391,0.013904420214977214,7,0.28851985714285716,0.012622986300509785,0.292474,0.271078,0.306053,0.009351239115154744
without_influencer,20,3,2,7,0.8571428571428571,0.8997354108424375,1.0,0,2,0.6665333199973326,7,0.5911512857142858,0.0053033403220450175,0.591032,0.582634,0.600652,0.003928769490820244,7,0.969241,0.05737806069686678,0.984793,0.876862,1.055983,0.0425062622082221,7,0.4291647142857143,0.02406350332428958,0.437087,0.389781,0.463828,0.01782649273133296,7,0.191063,0.004990741060537335,0.189571,0.186173,0.200977,0.0036971927171481483
without_influencer,20,3,3,7,0.14285714285714285,0.37796447300922725,0.0,0,1,0.2800000000000001,7,0.6280571428571429,0.004329472463190376,0.626463,0.623826,0.634606,0.00320731808479712,7,0.8631344285714285,0.06579838958732744,0.870078,0.746845,0.966489,0.048744129144650865,7,0.3848715714285714,0.027680108783848988,0.390835,0.335566,0.425306,0.02050571154947812,7,0.12772342857142857,0.005645346279817346,0.128378,0.120256,0.135805,0.004182131049947302
without_influencer,20,3,4,7,0.0,0.0,0.0,0,0,0.0,7,0.6492457142857143,0.004814675022411038,0.648806,0.642836,0.655096,0.0035667611708103055,7,0.7976178571428572,0.06463109864306439,0.810979,0.703003,0.910832,0.04787938791172111,7,0.3573162857142857,0.027417197642564197,0.364862,0.316477,0.402623,0.020310944250388752,7,0.08905742857142858,0.00431427061649834,0.086812,0.085157,0.097237,0.003196056399168617
